id,url,title,category_id,created_at,updated_at,strength,last_added_at,contents_preview,thumbnail,summaries_count,user_articles_count,cluster_id,auto_summary_error_status
172,http://qiita.com/yucchiy/items/2ccb3891111b067be58e,"
      ruby-opencvでカメラを利用する - Qiita [キータ]
    ",4,"2013-10-13 09:51:24.991393","2013-11-04 07:25:34.953470",1,"2013-10-13 09:51:25.037894","
前回は画像から顔検出を行う方法を紹介したが, カメラも使えるといろいろ面白そうだなーと思い調べてみた.
動作環境
OS
MacOSX 10.8
Ruby
ruby 2.0.0p0
OpenCV
2.4.6
詳しくは前回を参考に.
カメラを利用する
以下のソースでカメラからIplimageクラスの画像データを取得できる.
#!/usr/bin/env ruby
require 'opencv'
i",no_image.png,2,1,165,
173,http://qiita.com/nejiko96/items/cae82f3258b05e986d17,"
      Ruby - 積み木の水槽 - Qiita [キータ]
    ",4,"2013-10-13 09:51:39.203109","2013-11-04 07:25:35.270853",1,"2013-10-13 09:51:39.232768","# 積み木の水槽
# http://qiita.com/Nabetani/items/936e7885f4c607472060
# http://nabetani.sakura.ne.jp/hena/ord13blocktup/
#
def tank_full(blocks_str)
blocks = blocks_str.split("""").map{ |b| b.to_i }
water_lev",no_image.png,3,1,165,
174,http://qiita.com/toyama0919/items/3e165e41232266edbb23,"
      rubyのgeocoderの使い方 - Qiita
    ",4,"2013-10-13 09:59:20.504348","2013-11-04 07:25:35.323879",0.662870316182645,"2013-10-14 02:28:03.122778","require 'geocoder'
require 'pp'
Geocoder.configure(:language  => :ja,  :units => :km )
pp Geocoder.address(""東京タワー"")
pp Geocoder.search(""東京タワー"")
pp Geocoder.search(""210.194.198.60"")
pp Geocoder.address",no_image.png,3,1,165,
175,http://hitode909.hatenablog.com/entry/2013/10/14/094604,"テスト書きすぎ問題 - hitode909の日記",8,"2013-10-14 10:05:13.038575","2013-11-04 07:25:35.371785",1,"2013-10-14 10:05:13.173603","
テスト書きすぎるとよくないって言ってる人がいた.DHHっていう人.作業時間の1/3以上テストしてたらおかしいとか,ActiveRecordのバリデーションなど,Railsの機能はテストしない,とか.
Signals vs. Noiseの去年のエントリに、テストをどれくらい書くべきかということについてDHHが指針を示していたものがあったので... - Sooey
偉い人が言ってるからという理由で,",http://farm4.staticflickr.com/3342/3635855039_485d054d6b.jpg,1,1,80,
176,http://www.zakzak.co.jp/economy/ecn-news/news/20131013/ecn1310131730003-n1.htm,"外国人社員にはキツい「関西弁」　理解不能なツッコミで誤解招くリスク  (1/2ページ)  - 経済・マネー - ZAKZAK",8,"2013-10-14 10:37:58.882535","2013-11-04 07:25:35.442389",1,"2013-10-14 10:37:58.936913","【ビジネスの裏側】 その関西弁、外国人社員に正しく伝わっていますか?−。クボタやパナソニックなど、関西に本社拠点を置く企業が共同で、関西企業向けの外国人社員受け入れマニュアル作成に取り組んでいる。標準語の日本語を学んだ外国人に関西弁の意味やニュアンスは理解されにくく、ミスコミュニケーションにつながりかねないためだ。だが、生粋の関西人に標準語で仕事をしろというのも酷な話。マニュアルで、両者の距離はど",no_image.png,1,1,165,
177,http://www.danshihack.com/2013/10/14/junp/accessup_gunosy.html,"アクセスアップのためのはてなブックマーク狙いの時代は終わり、Gunosyの時代が来ている | 男子ハック",4,"2013-10-14 10:39:01.596326","2013-11-04 07:25:35.506883",1,"2013-10-14 10:39:01.850332","
明らかに「はてなブックマーク」が少なくなっています。前年の同期間と比べると、はてなブックマーク経由は-48.97%、Gunosyは+5,183.07%です。
はてなブックマークのアルゴリズムが変更されたり、Gunosyのアプリが登場したりと様々な要因がありますが、一時期誰もが口を揃えて言っていた「はてなブックマークを狙え」という手法の時代は完全に終わりの時期に来たと感じています。
それ以外",http://www.danshihack.com/wordpress_r/wp-content/uploads/2013/06/dh_logo_ios7_2.png,1,1,65,
178,http://headlines.yahoo.co.jp/hl?a=20131014-00000019-tospoweb-ent,"ノブコブ徳井　前代未聞「不倫現場」生配信の顛末 （東スポWeb） - Yahoo!ニュース",2,"2013-10-14 14:25:57.591278","2013-11-04 07:25:35.569162",1,"2013-10-14 14:25:57.700989","
お笑いコンビ「平成ノブシコブシ」徳井健太(33)が、とんでもない騒動を巻き起こした。若手女芸人との不倫現場を、よりにもよってネットで生配信してしまったのだ。前代未聞の放送事故にネット上は大騒然。いったいなぜこんな事態になったのか? 騒動を追跡すると、思わぬ結末が見えてきた。
ネットに徳井の痴態が流れてしまったのは、13日深夜のことだ。徳井も卒業した吉本のお笑い養成学校「NSC東京校」17期生(2",http://amd.c.yimg.jp/im_siggxUsfo9tuuS1V5Z66QQNgBg---x124-y200-q90/amd/20131014-00000019-tospoweb-000-8-view.jpg,3,1,358,
179,http://www.color-hex.com/,"Color Hex Color Codes",4,"2013-10-14 16:56:21.810245","2013-11-04 07:25:35.605940",1,"2013-10-14 16:56:21.896545","
Color-hex.com gives information about colors including color models (RGB,HSL,HSV and CMYK), Triadic colors, monochromatic colors and analogous colors calculated in color page. Color-hex.com also gene",no_image.png,1,1,408,
180,http://www.goto.info.waseda.ac.jp/~wei/weiki/index.php?document%2Fruby%20nokogiri%20%A5%B9%A5%AF%A5%EC%A5%A4%A5%D4%A5%F3%A5%B0,"document/ruby nokogiri スクレイピング - weiki (作業ログやそのまとめ)",4,"2013-10-15 09:50:30.093369","2013-11-04 07:25:35.942910",1,"2013-10-15 09:50:30.227169","document
ruby nokogiri スクレイピング  &dagger;
これが一番役に立った
スクレイピングのためのNokogiri利用メモ - それはそれ。これはこれ。 http://d.hatena.ne.jp/otn/20090509/p1
(3) 基本的な処理パターン
Document 等の Nokogiri::XML::Node または Nokogiri::XML::NodeS",no_image.png,2,1,171,
181,http://www3.nhk.or.jp/news/html/20131015/k10015276901000.html,"関東で「１０年に一度の台風」　NHKニュース",7,"2013-10-15 12:05:40.386563","2013-11-04 07:25:35.993499",1,"2013-10-15 12:05:40.448520","気象庁は15日午前、臨時の記者会見を行い、「関東に接近する台風としては『10年に一度』の強さとなる。早めの避難を心がけるとともに不要な外出は控えてほしい」と、厳重な警戒を呼びかけました。
気象庁予報課の内田裕之主任予報官は15日午前、臨時の記者会見を行いました。このなかで内田主任予報官は「台風26号は、16日の朝、強い勢力で関東地方にかなり接近する見込みで、上陸するおそれもある。関東地方に接近す",no_image.png,1,1,497,
182,http://headlines.yahoo.co.jp/hl?a=20131015-00000052-dal-ent,"キムタク　安堂ロイドＨＰでブログ開設に大反響　放送終了後は「目頭熱く」 （デイリースポーツ） - Yahoo!ニュース",2,"2013-10-15 12:06:37.506671","2013-11-04 07:25:36.068427",1,"2013-10-15 12:06:37.683770","
13日にスタートした、SMAPの木村拓哉主演のTBS系ドラマ「安堂ロイド〜A.I. knows LOVE?〜」(日曜、午後9・00)の初回視聴率が関東地区で19・2%(ビデオリサーチ調べ)を記録したことが15日、分かった。また、木村は同番組の公式ホームページで、役柄の沫嶋黎士としてブログを開設。キムタクの生の声が直接聞ける貴重な機会とあって、大反響となっている。【写真】浜崎あゆみ、長瀬への思い吹",http://amd.c.yimg.jp/im_siggnmuONI1swqxHOVOJe4O59A---x166-y200-q90/amd/20131015-00000052-dal-000-7-view.jpg,1,1,99,
183,http://zasshi.news.yahoo.co.jp/article?a=20131015-20150029-webhon-ent,"フェイスブック「いいね！」すると逮捕？　ネット自由度の低い国1位は （BOOKSTAND） - Yahoo!ニュース",8,"2013-10-15 12:08:00.676825","2013-11-04 07:25:36.158785",1,"2013-10-15 12:08:00.858236","
今や一大SNSとなったフェイスブック。その機能のひとつとして活躍しているのが「いいね!」ボタンです。ほかの人の投稿に対して、その名の通り「いいね!」と思った旨を伝えることができる便利なツールで、簡単にコミュニケーションを図ることができます。しかし、国によってはこのフェイスブックの投稿はもちろん、投稿記事に「いいね!」することさえ禁じている地域があることをご存知でしょうか。
そのことを報じているの",http://news.c.yimg.jp/images/media_module/webhon.jpg?v=1377260148,1,1,113,
184,http://zasshi.news.yahoo.co.jp/article?a=20130829-00000020-pseven-ent,"どん底の満島ひかり下積み時代を支えたミッツ・マングローブ （NEWS ポストセブン） - Yahoo!ニュース",8,"2013-10-15 12:08:20.855802","2013-11-04 07:25:36.236430",1,"2013-10-15 12:08:20.925998","
ドラマ『Woman』(日本テレビ系)でシングルマザーを演じ、多くの女性団を泣かせている満島ひかり(27才)。その秘密は挫折と家族にあった。
沖縄出身の満島は、ともに中学校の体育教師だった両親のもと、弟2人、妹1人の4人きょうだいの長女として生まれ育った。父は元サッカー日本代表・トルシエ監督似のフランス系アメリカ人のハーフで、満島はクオーターだ。
「お父さんは地元の中学のバスケットボール部で顧問を",no_image.png,1,1,64,
185,http://www.nhk.or.jp/shutoken-news/20131015/5273961.html,"台風に備え 都内ホテル満室に - NHK 首都圏 NEWS WEB",7,"2013-10-15 13:58:09.170584","2013-11-04 07:25:36.283074",1,"2013-10-15 14:33:36.417685","
大型で強い台風26号の接近に伴い、東京都内のホテルは出勤が困難になることに備えた人たちなどの予約で、満室になるところが増えています。このうち東京・渋谷の渋谷東武ホテルでも、およそ200室ある部屋がすでに予約で満室になっています。連休明けのこの時期は、通常、ビジネスで出張する人の予約が大半だということですが、14日からは台風で出勤が難しくなることに備えて、会社員などからの問い合わせが相次ぎ、スタッ",no_image.png,1,1,495,
186,http://itpro.nikkeibp.co.jp/article/COLUMN/20130308/461985/?ST=network,"賢者が描く10年後のインターネット - 賢者が描く10年後のインターネット：ITpro",8,"2013-10-16 11:38:21.053672","2013-11-04 07:25:36.326712",1.9729605646213,"2013-10-16 12:47:55.997735","
農業革命、工業革命、そして情報革命——。20世紀の終わりに発生した第3の革命はまだ始まったばかりだ。
しかし、20年前と比べれば生活の変わりように気づくはず。圧倒的利便性によって、インターネットは急速にライフラインになった。もはやこの便利な生活を放棄して後戻りすることはできない。
2008年に1兆だったページの数は現在、30兆。ネット利用者数もまた現在の23億人からさらに膨れ上がっていく。あらゆ",no_image.png,1,2,253,
187,http://paperboy-all.github.io/docs/github/workflow.html,"github を用いた開発フローテンプレート",4,"2013-10-17 14:27:49.445006","2013-11-04 07:25:38.868986",1,"2013-10-17 14:27:49.609291","Development(開発の進め方)
GitHub Flow に準ずる
masterブランチは常にデプロイ可能な状態としなければならない
テストが失敗する状態にある場合は直ちに修正するべきである
テストが通っていない状態の場合、デプロイすることは許されない
新しい何かに取り組む際は、 pull request を用いるべきである
ブランチは master から作成し、ブランチ名は説明的な名前とす",no_image.png,1,1,216,
188,http://nigohiroki.hatenablog.com/entry/2013/10/17/001754,"これからWeb系のベンチャーで起業しようと思っている人へ考慮しなければいけないリストを作成した ~技術編~ - nigoblog",4,"2013-10-18 00:35:59.008622","2013-11-04 07:25:39.772619",1,"2013-10-18 00:35:59.072121","Web系に限らずですがとにかくいろんなことを考えなければいけません。業界で3年以上やっていたエンジニアならいざしれず、非エンジニアやフロントエンドしか触ったことのないエンジニア。
そして学生等々、Web系ベンチャーをやるには案外考えることが多いんだぜってことを伝えたいと思います。
開発編
運用編
まとめ
という流れで説明します。
開発編
主にサービスローンチまでのプロセス。
最近でいうとMVP (",http://ecx.images-amazon.com/images/I/51%2BUj1CI5tL._SL160_.jpg,1,1,11,
189,http://nigohiroki.hatenablog.com/entry/2013/08/18/221434,"SSHの仕組み!ぼんやりとした理解だったものをすっきりさせようの会 - nigoblog",4,"2013-10-18 00:36:19.231322","2013-11-04 07:25:40.725512",1,"2013-10-18 00:36:19.272769","特にシリーズ化を目論むわけではないですが、
完全に理解しているわけではないけど、使える。
みたいなものってありますよね。そういうのはよくないのでしっかりと理解しよう!
というテーマでやります。今回はSSHの仕組みについて書いていこうと思います。
参考記事
概要 ~SSHとは~
SSHの仕組みを理解するための用語
鍵交換方式の仕組みと実際のコマンド
便利なオプション
まとめ
このような流れで書いてい",http://cdn-ak.f.st-hatena.com/images/fotolife/n/nigohiroki/20130818/20130818124121.png,1,1,490,
190,http://www.slideshare.net/schoowebcampus/ss-25443845/,"スタートアップはどうすればメディアにとりあげてもらえるのか　先生：上村 康太",8,"2013-10-18 06:36:25.908197","2013-11-04 07:25:41.302745",0,"2013-10-22 05:24:31.770071","This activity has also been shared with your LinkedIn network

                        We have emailed the verification/download link to """".
                        
                        Login to y",http://image.slidesharecdn.com/schoo20130821-130821034103-phpapp01/95/slide-1-638.jpg?1377074568,1,0,471,
191,http://schoo.jp/class/240,"クラウドファンディングサービス、CAMPFIRE代表の石田光平先生に学ぶ、サービスの作り方",4,"2013-10-18 06:36:36.646648","2013-11-04 07:25:41.943720",0,"2013-10-22 05:24:31.720118","この授業は、「起業前に知っておきたい、の具体策」として、シリーズで開講されており、起業前〜起業して間もない方が対象となっています。
クラウドファンディングサービス、CAMPFIREを運営する株式会社ハイパーインターネッツより代表の石田光平さんを先生としてお招きして授業を開講します!サービス立ちあげから、運営する際に直面した事柄について、経験談を基に授業を進行します。
起業検討中の方から、会社を始め",no_image.png,1,0,411,
192,http://headlines.yahoo.co.jp/hl?a=20131019-00000876-bengocom-soci,"テレビでおなじみ「負けたら食事代おごり」のゲーム 「賭博罪」にはならないの？ （弁護士ドットコム） - Yahoo!ニュース",7,"2013-10-19 17:35:35.997716","2013-11-04 07:25:42.673190",1,"2013-10-19 17:35:36.168128","
参加者が金額を見ずに料理を注文していき、あらかじめ設定された金額に近づける。もっとも遠い金額になった者は、他の参加者の分まで「自腹」で食事代を支払わなければならない——。バラエティ番組『ぐるぐるナインティナイン』(日本テレビ系)の人気コーナー「ゴチになります!」でおなじみのゲームだ。
最近では、他のテレビ番組でも「負けたら全員分を自腹で支払う」ゲームを見かけるようになってきたが、よくよく考えてみ",http://amd.c.yimg.jp/im_siggZM8fPTP0gnPRyb8Izpa9ow---x200-y133-q90/amd/20131019-00000876-bengocom-000-1-view.jpg,1,1,66,
193,https://code.google.com/p/bayon/wiki/Tutorial_ja,"Tutorial_ja - 
 bayon -
 
 
 a simple and fast clustering tool - Google Project Hosting
 ",4,"2013-10-20 12:42:48.358510","2013-11-04 07:25:43.411974",1,"2013-10-20 12:42:48.508745","Tutorial of bayon in Japanese はじめに更新情報ダウンロードインストールツールの使用方法入力データのクラスタリングクラスタ数を指定して実行する場合分割ポイントを指定して実行する場合クラスタの中心ベクトルを保存する場合クラスタリング手法を変更する場合乱数のseed値を変更する場合ドキュメントに類似するクラスタの特定転置インデックス用オプション共通オプション入力データのフォ",no_image.png,1,1,443,
194,http://d.hatena.ne.jp/mat_aki/20100113/1263378918," [youRoom][rails][plugin] Railsで非同期処理を行うには""Delayed_job""がおすすめ - mat_akiの日記",4,"2013-10-20 15:22:58.085384","2013-11-04 07:25:47.851180",0,"2013-10-20 15:47:30.320833"," [youRoom][rails][plugin] Railsで非同期処理を行うには""Delayed_job""がおすすめ
明けましておめでとうございます。本年もよろしくお願いします。
今年初ブログは、Railsネタで始めたいと思います。
Railsで非同期処理を行いたいと思うことはありませんか?
例えば、メールの送信をオンラインで実行すると送信が終わるまでレスポンスを返せないのでユーザの待ち時間が",no_image.png,1,0,408,
195,http://blog.nzm-o.com/item/222,"Railsで非同期処理が簡単に実装できる「Delayed_job」が便利すぎる - nzm_o。",4,"2013-10-20 15:23:53.154272","2013-11-04 07:25:48.489448",1,"2013-10-20 15:23:53.291542","Railsで入力画面からDB登録をして、メールを送って、画像リサイズして、Tweetして…完了画面を出すなんてときに、DB登録以外の処理を非同期にして、サクっと画面を出すときに使えるプラグインです。
仕組みとしては、「delayed_jobs」というテーブルに実行予約させる処理を登録して、 定期的にdelayed_jobsプロセスが予約済みの処理を順次実行していってくれます。
※以下のサイトを参考",http://ecx.images-amazon.com/images/I/5168IDfvKXL._SL160_.jpg,1,1,408,
196,http://blog.madoro.org/mn/17,"
GitHub製Resqueを使用したRubyでのバックグラウンド処理(バッチ処理) - 
Masatomo Nakano Blog
",4,"2013-10-20 15:27:54.748821","2013-11-04 07:25:49.419302",1,"2013-10-20 15:27:54.821953","
そこそこの規模のWebシステムになってくるとバックグランド処理(batch処理)は欠かせないものになってくる。メールの送信、データの日次、月次、年次処理、削除(フラグ)データのpurgeやバックアップ、等々いろいろな物が出てくる。
現在はBackgrounDRbを使っているが、いろいろといまいちなので今回Resqueを評価してみた。ちょっと触った段階での第一印象をメモ。
まず、バッチ処理系で評価",no_image.png,1,1,408,
197,http://memo.yomukaku.net/entries/PHHvwtM,"Rails 4の非同期キュー: ActiveSupport::Queue - memo.yomukaku.net",4,"2013-10-20 15:37:14.640286","2013-11-04 07:25:50.144182",1,"2013-10-20 15:37:14.737842","
memo.yomukaku.net
2012-12-11 15:00
Rails 4の非同期キュー: ActiveSupport::Queue
Rails 4から標準で非同期のキューが使えるようになるようです。
Railsの世界にはすでにdelayed_jobやresqueのようなgemがあり、バックグラウンドでジョブを実行することができました。
Initial queue implementa",no_image.png,1,1,408,
198,http://www.amazon.co.jp/gp/product/4873116449/ref=s9_simh_gw_p14_d5_i4?pf_rd_m=AN1VRQENFRJN5&pf_rd_s=center-5&pf_rd_r=1B8972DZH69TWCX0W5X6&pf_rd_t=101&pf_rd_p=148901269&pf_rd_i=489986,"Amazon.co.jp： 入門 Unix for OS X 第5版: Dave Taylor, 酒井 皇治: 本",4,"2013-10-21 14:07:50.339316","2013-11-04 07:25:54.696616",1,"2013-10-21 14:07:50.450870","ロングセラー書の改訂第5版。OS Xで初めてUnixに触れる人にとって必要な情報は何かを簡潔にまとめた、Macユーザにとっても敷居が高くないUnixコマンドの解説書。Unixシステムでよく使われるコマンドを網羅的に解説します。コマンド例を示しながら詳しく丁寧に説明しているので、読者はターミナルアプリを操作し実際にコマンドを試しながらUnixの基礎を学ぶことができます。本書を読み進めながらUnixの",http://g-ec2.images-amazon.com/images/G/09/gno/beacon/BeaconSprite-JP-02._V393500380_.png,1,1,305,
199,http://www.amazon.com/gp/product/B000NQRE9Q/ref=s9_qpp_gw_d99_g74_ir03?pf_rd_m=ATVPDKIKX0DER&pf_rd_s=center-5&pf_rd_r=1JS0Y4VZMR0PEDPPW98G&pf_rd_t=101&pf_rd_p=1630072322&pf_rd_i=507846,"Amazon.com: Indiana Jones: The Complete Adventures [Blu-ray]",4,"2013-10-21 14:15:11.882016","2013-11-04 07:25:55.416108",1,"2013-10-21 14:15:11.926772","Raiders of the Lost ArkIt&rsquo;s said that the original is the greatest, and there can be no more vivid proof than Raiders of the Lost Ark,  the first and indisputably best of the initial three India",http://g-ecx.images-amazon.com/images/G/01/gno/beacon/BeaconSprite-US-01-plus._V357795017_.png,1,1,97,
200,http://shnya.jp/blog/?p=446,"社会人からのTopCoder SRM参加のススメ | Story of Your Life",8,"2013-10-21 16:04:58.117219","2013-11-04 07:25:56.023314",1,"2013-10-21 16:04:58.165788","先行き不安ながらもなんとかDiv1で戦うことができるようになったのを記念して、TopCoderに参戦してからこれまでのことを、つらつらと振り返りたいと思います。まぁこれが読まれる頃には次のSRMに参加してDiv2に落ちているかもしれないのですが・・・。
最初の一歩
一番最初にTopCoderにユーザ登録したのは3年以上前の学生時代の頃でした。
その頃に一度SRM(シングルラウンドマッチ)の過去問を",http://shnya.jp/blog/wp-content/themes/twentyten/images/headers/fern.jpg,1,1,408,
201,http://qiita.com/xend/items/79184ded56158ea1b97a,"
      Ruby - ActiveRecordで複数レコード、BULK INSERTする方法とパフォーマンスについて - Qiita [キータ]
    ",4,"2013-10-22 05:24:22.553896","2013-11-04 15:55:34.405100",4.94893449459691,"2013-11-04 15:55:34.403082","
FrogApps 技術ブログ始めました!
RailsやiOS、HTML5の情報を発信中!!  http://qiita.com/teams/frogapps
あるテーブルに対して複数のレコードを同時に登録したいことがあります。
このときに登録する数だけINSERTを発行するのはあまり効率がよくありません。
そこでBULK INSERTと言われる単発のSQLで一括登録する方法がよく使われます。
B",no_image.png,2,2,165,
202,http://uiuret.hatenablog.com/entry/2013/10/22/191729,"留年確定しました - 運河",5,"2013-10-22 15:56:21.028284","2013-11-04 07:25:57.159145",1,"2013-10-22 15:56:21.118572","
photo by Iqbal Osman1
このたび留年が確定しました。必修授業において出席数が足りなくなり、4年生に進級するために必要な単位を揃えることが不可能になったためです。
現状
いつまでに卒業できるかも分からない状況。もし仮に前学期と同じペースで単位を取得していくとすると、20年後に晴れて卒業できるという計算になる。
具体的に詳しく言えば、現在京都大学の工学部情報学科の3回生なのだけど",http://farm3.staticflickr.com/2821/10345702963_5fbcfd2bb8.jpg,1,2,338,
203,http://www3.nhk.or.jp/news/html/20131022/k10015472811000.html,"「笑っていいとも！」終了へ　NHKニュース",2,"2013-10-22 15:56:42.463445","2013-11-04 07:25:57.759200",1,"2013-10-22 15:56:42.560187","タレントのタモリさんが司会を務めて30年以上続き、ギネス世界記録にも認定された民放のバラエティ番組「笑っていいとも!」が、来年3月いっぱいで終了することになりました。
番組の終了は、22日に放送された番組の中で、タレントの笑福亭鶴瓶さんの問いかけに、司会のタモリさんが「来年の3月で終わります」と答えるかたちで、明らかにされました。「笑っていいとも!」は、昭和57年に放送が始まったフジテレビのバラ",no_image.png,1,1,106,
204,http://hacklog.info/,HACKLOG.info,4,"2013-10-23 22:10:37.207616","2013-11-04 07:25:57.946039",1,"2013-10-23 22:10:37.253177","Hondaの新作PV、今回もまたヒネリあってかっちょええ(動画あり)
HONDAの新作ビデオです!HONDAのPVはいつもひねりがあってオシャンティMAXですよね。ホンダの歴史を2分で振り返るPVには涙すらしましたよ…。今回の舞台は、うす暗い怪しげなラボ。部屋に響く気持ちのよいエンジン音。 [...]
",http://stat.profile.ameba.jp/profile_images/20130219/13/a8/dc/j/o020002701361247589677.jpg,1,1,261,
205,http://tech.gmo-media.jp/post/45955244694/rails-rspec-model,"Railsの自動テスト(RSpecでModelのテスト編) - rails rspec テスト | GMOメディア エンジニアブログ",4,"2013-10-24 01:46:46.191794","2013-11-04 07:25:58.641998",1,"2013-10-24 01:46:46.250269","Railsの自動テスト(RSpecでModelのテスト編)
いよいよJリーグも始まり、嬉しく思っているGMOメディア技術推進室の中村です。今年は何処が優勝するのでしょうかね?自分が応援しているチームが優勝すると良いのですが・・・。
今回はRailsで自動テストをする時に使うRSpecを紹介したいと思います。RSpecはBDD(behavior driven development) 用のテストフレ",no_image.png,1,1,408,
206,http://higelog.brassworks.jp/?p=1406,"seed.rbの内容をテストで使う | ひげろぐ",4,"2013-10-24 04:23:48.370870","2013-11-04 07:25:58.968896",1,"2013-10-24 04:23:48.420000","テスト用DBを構築してスキーマも整えた上で以下のコマンドを打つ。
$ rake db:seed RAILS_ENV=test
簡単な話だ。
そしてautotestで回しているうちはこれで問題なかった。
が、rakeやrake specでテストを実行するとテストDBのデータがクリアされてしまい、seed.rbで入れたデータも消え去ってしまうという問題に遭遇。
どうしたものかとRakeタスクの内容を追",no_image.png,1,1,82,
207,http://takiguchi0817.github.io/blog/2013/03/28/rspec-on-rails/,"はじめてのRspec on Rails(コントローラ編) - Just posted a blog",4,"2013-10-24 04:33:02.958876","2013-11-04 07:26:03.891645",1,"2013-10-24 04:33:03.006400","$ vim config/database.yml
test:
adapter: mysql2
encoding: utf8
reconnect: false
database: app_database_test
pool: 5
username: username
password: password
host: localhost
$ rake db:create RAILS_ENV=tes",no_image.png,1,1,443,
208,http://shirusu-ni-tarazu.hatenablog.jp/entry/2012/04/01/174750,"【RSpec】before :allの罠。 - 記すに足らず。",8,"2013-10-24 05:30:20.370870","2013-11-04 07:26:04.532869",1,"2013-10-24 05:30:20.442606","テスト、書いてますか?
私の会社では今のプロジェクトからテストを書き始めたので、
RSpec本でミニ社内勉強会とかしたりしてすこしづつテストに慣れようとしています。
テスト書きづらいひどいコードになっていることに気付かされ凹みますねw
それもこれも、いつか継続的デプロイ環境?を社内に構築するため!
…いつか毎日自動でテストが流れて画面のテストも自動化されてワンクリックで本番環境にデプロイできるよう",no_image.png,1,1,414,
209,http://ozpa-h4.com/2013/03/05/compass-sass-scss-sublime-text/,"「Sublime Text」のみでCompassとSass（Scss）を使えるようセッティングしてみたのでその手順と参考にした記事まとめ | OZPAの表4",4,"2013-10-24 08:24:32.354381","2013-11-04 07:26:05.673593",0,"2013-10-24 12:16:04.070294","
いよいよ私もコーダーとしてCompassをSassりたいなーと思っていたところだったので、Macで使用中の愛してやまないテキストエディタ、「Sublime Text」にCompass、およびSass(Scss)を導入いたしました。
Compass、Sass(Scss)とは?
Sass(Scss)とは?
Sass(Scss)とは、CSSを記述するために開発されたメタ言語のこと。長くなりがちなコード",http://ozpa-h4.com/wp-content/themes/OZPA_theme_flat/img/ozpa_h4_logo.png,1,0,285,
210,http://dev.classmethod.jp/tool/scss-compass-fast-development-for-sublime-text-2-compile/,"コーダー必見、SCSS・Compassで開発効率アップ｜Sublime Text 2でコンパイル編 ｜ Developers.IO",4,"2013-10-24 08:24:44.537303","2013-11-04 07:29:38.453455",1,"2013-10-24 08:24:44.589599","はじめに
このシリーズ「すぐに使えるSCSS入門シリーズ」ではScoutを使ってコンパイルしてきました。
最近Sublime Text 2のライセンスも買って、本格的に使い始めました。
そこで、今回はSublime Text 2(Windows, Mac)を使ってコンパイルする方法を調べたので、まとめて紹介したいと思います。
この記事ではデザイナーに苦手な人が多いかもしれない黒い画面「コマンドプロ",http://d2wwfe3odivqm9.cloudfront.net/wp-content/uploads/2013/01/RubyInstaller-for-Windows-640x370.png,1,1,414,
211,http://dev.classmethod.jp/tool/emmet-sublimetext2-1/,"【便利ツール】Emmetで、ちょっと気持ちいいコーディング with sublime text 2・上巻 ｜ Developers.IO",4,"2013-10-24 08:24:59.102987","2013-11-04 07:29:40.785533",1,"2013-10-24 08:24:59.149217","
こんにちは、ちょっと年末前くらいから、「Emmet」というキーワードを聞くようになり、
日頃お世話になっている、sublme text 2でも使えるということで今回、上下巻に分けてご紹介したいと思います。
アジェンダ
Emmetとは?
誰が開発してるの?
Emmetプラグインのインストール!
インストール後の設定
どんな感じがさわってみる。
おまけ
Emmetとは?
はじめて「Emmet」を聞い",http://d2wwfe3odivqm9.cloudfront.net/wp-content/uploads/2013/01/img_emmet_01_001.jpg,1,1,443,
212,http://qiita.com/tatsuoSakurai/items/cd9e22a9dc4e10ea6deb,"
      SublimeText2/3 環境設定とか - Qiita [キータ]
    ",4,"2013-10-24 09:20:45.076117","2013-11-04 07:29:41.342721",1,"2013-10-24 09:20:45.201426","
環境壊しました。一から作ります。
あと最近使い方聞かれることが多いのでメモ的に。
初心者 Rubyist 向けです。
SublimeText3 でも動作確認しました。そろそろ普通に使ってみようと思います。
設定
Prefarences -> Settings - User というところが設定ファイル。
変更したところ
""tab_size"": 2, // Ruby は2タブが多いので。
""font",no_image.png,1,1,165,
213,http://stackoverflow.com/questions/6004057/w-rspec-how-to-seed-the-database-on-load,"ruby on rails - w RSpec, how to seed the database on load? - Stack Overflow",4,"2013-10-24 11:09:29.029102","2013-11-04 07:29:45.784697",1,"2013-10-24 11:09:29.106585","I'm using rspec for testing w my rails 3 app. I need to seed the database before the tests start. How can I seed the database with the following:
/db/seeds.rb
[""Admin"", ""Member""].each do |role_name|
R",no_image.png,1,1,443,
214,http://magazine.rubyist.net/?0021-Rspec#l69,"Rubyist Magazine - スはスペックのス 【第 1 回】 RSpec の概要と、RSpec on Rails (モデル編)",4,"2013-10-24 11:09:41.078742","2013-11-04 07:29:46.419117",1,"2013-10-24 11:09:41.118691","この連載では Test::Unit を代替するフレームワークである
RSpecの使い方や、その背後にある考え方を何回かに分けて連載形式でお届けします。
連載全体を通じて、以下のような内容を紹介したいと考えています。
RSpec とは何か。RSpec の使い方、特に Rspec on Rails を使った Rails アプリ開発への適用
テスト駆動開発の進め方と、テスト駆動開発的な設計アプローチ
R",no_image.png,1,1,408,
